Time	Lead I	Lead II	Lead III	aVR	aVL	aVF
1.795000	0.015020	-0.125717	-0.140737	0.063911	0.089927	-0.153837
1.800000	0.010359	-0.126244	-0.136603	0.066906	0.084849	-0.151755
1.805000	0.006534	-0.126362	-0.132896	0.069182	0.080500	-0.149683
1.810000	0.002898	-0.126268	-0.129166	0.071228	0.076247	-0.147475
1.815000	-0.000587	-0.126000	-0.125413	0.073085	0.072068	-0.145153
1.820000	-0.003540	-0.125812	-0.122273	0.074681	0.068551	-0.143232
1.825000	-0.005666	-0.125511	-0.119845	0.075735	0.065921	-0.141657
1.830000	-0.006890	-0.124788	-0.117898	0.076025	0.064091	-0.140115
1.835000	-0.007201	-0.123875	-0.116674	0.075676	0.063204	-0.138881
1.840000	-0.006829	-0.123139	-0.116309	0.075037	0.063208	-0.138245
1.845000	-0.006127	-0.122454	-0.116328	0.074236	0.063625	-0.137861
1.850000	-0.005473	-0.121859	-0.116386	0.073515	0.064035	-0.137551
1.855000	-0.005585	-0.121397	-0.115812	0.073313	0.063640	-0.136953
1.860000	-0.006995	-0.120493	-0.113498	0.073605	0.061490	-0.135095
1.865000	-0.009412	-0.118915	-0.109503	0.074089	0.057788	-0.131877
1.870000	-0.012035	-0.117568	-0.105533	0.074826	0.053981	-0.128807
1.875000	-0.014233	-0.116974	-0.102740	0.075752	0.051100	-0.126852
1.880000	-0.016224	-0.116843	-0.100618	0.076826	0.048725	-0.125551
1.885000	-0.018719	-0.116972	-0.098253	0.078341	0.045919	-0.124260
1.890000	-0.021924	-0.117357	-0.095434	0.080414	0.042441	-0.122855
1.895000	-0.026009	-0.118440	-0.092431	0.083397	0.038349	-0.121746
1.900000	-0.030878	-0.121029	-0.090151	0.087703	0.034221	-0.121925
1.905000	-0.035823	-0.124617	-0.088794	0.092630	0.030583	-0.123213
1.910000	-0.039716	-0.127349	-0.087633	0.096455	0.027665	-0.124120
1.915000	-0.041064	-0.128339	-0.087275	0.097804	0.026680	-0.124485
1.920000	-0.038726	-0.127518	-0.088791	0.095981	0.028905	-0.124886
1.925000	-0.032036	-0.125143	-0.093107	0.090747	0.035259	-0.126006
1.930000	-0.020919	-0.122077	-0.101157	0.082559	0.046325	-0.128884
1.935000	-0.006570	-0.119214	-0.112644	0.072622	0.061242	-0.133864
1.940000	0.009363	-0.116288	-0.125651	0.061733	0.077950	-0.139683
1.945000	0.025471	-0.112438	-0.137908	0.050210	0.094327	-0.144537
1.950000	0.040326	-0.108120	-0.148446	0.039141	0.108988	-0.148129
1.955000	0.052631	-0.104586	-0.157218	0.029996	0.121156	-0.151153
1.960000	0.061669	-0.101789	-0.163457	0.023163	0.129976	-0.153140
1.965000	0.067440	-0.099486	-0.166927	0.018502	0.135312	-0.153814
1.970000	0.069920	-0.098512	-0.168432	0.016507	0.137613	-0.154120
1.975000	0.069067	-0.099252	-0.168318	0.017427	0.137054	-0.154482
1.980000	0.065219	-0.101208	-0.166427	0.020778	0.133741	-0.154519
1.985000	0.059539	-0.103794	-0.163334	0.025551	0.128676	-0.154226
1.990000	0.053644	-0.106137	-0.159780	0.030307	0.123220	-0.153527
1.995000	0.050863	-0.106085	-0.156948	0.031883	0.119980	-0.151862
2.000000	0.058840	-0.098632	-0.157473	0.022974	0.124888	-0.147862
2.005000	0.077441	-0.073011	-0.150452	-0.002557	0.131574	-0.129017
2.010000	0.092407	-0.006310	-0.098717	-0.049708	0.110346	-0.060637
2.015000	0.084678	0.127074	0.042396	-0.122255	0.024412	0.097843
2.020000	0.037794	0.336070	0.298276	-0.215850	-0.150389	0.366239
2.025000	-0.054015	0.598993	0.653007	-0.314643	-0.408199	0.722842
2.030000	-0.175274	0.858654	1.033929	-0.394549	-0.698133	1.092683
2.035000	-0.295320	1.048643	1.343963	-0.434931	-0.946440	1.381371
2.040000	-0.385180	1.125154	1.510334	-0.427224	-1.094375	1.521599
2.045000	-0.429450	1.078803	1.508253	-0.374904	-1.118733	1.493637
2.050000	-0.424078	0.925671	1.349749	-0.289594	-1.024119	1.313714
2.055000	-0.371249	0.699887	1.071136	-0.189739	-0.832761	1.022500
2.060000	-0.285030	0.451738	0.736768	-0.096249	-0.589935	0.686184
2.065000	-0.188654	0.229406	0.418059	-0.023528	-0.350286	0.373814
2.070000	-0.102917	0.060604	0.163521	0.024430	-0.153828	0.129398
2.075000	-0.039203	-0.049153	-0.009950	0.051012	-0.016889	-0.034123
2.080000	0.000304	-0.109371	-0.109675	0.062970	0.063497	-0.126466
2.085000	0.019503	-0.135999	-0.155502	0.067259	0.101039	-0.168298
2.090000	0.024939	-0.144068	-0.169008	0.068779	0.111975	-0.180755
2.095000	0.022466	-0.144683	-0.167149	0.070562	0.109474	-0.180036
2.100000	0.016548	-0.144423	-0.160970	0.073829	0.102490	-0.176319
2.105000	0.010332	-0.145117	-0.155449	0.077818	0.095714	-0.173532
2.110000	0.005818	-0.145788	-0.151606	0.080812	0.090888	-0.171700
2.115000	0.004530	-0.145753	-0.150283	0.081535	0.089382	-0.170916
2.120000	0.007433	-0.144741	-0.152173	0.079275	0.092149	-0.171424
2.125000	0.015012	-0.142759	-0.157772	0.073755	0.099757	-0.173511
2.130000	0.026920	-0.140210	-0.167130	0.065408	0.112034	-0.177442
2.135000	0.041648	-0.137665	-0.179313	0.055435	0.127572	-0.183008
2.140000	0.057546	-0.134794	-0.192340	0.044599	0.144272	-0.188871
2.145000	0.073250	-0.130963	-0.204213	0.033321	0.160193	-0.193514
2.150000	0.087395	-0.126849	-0.214243	0.022779	0.174150	-0.196929
2.155000	0.098802	-0.123378	-0.222181	0.014189	0.185319	-0.199509
2.160000	0.106906	-0.120258	-0.227164	0.007708	0.192876	-0.200584
2.165000	0.111713	-0.117720	-0.229433	0.003468	0.196960	-0.200429
2.170000	0.113253	-0.116868	-0.230120	0.002087	0.198246	-0.200333
2.175000	0.111725	-0.117809	-0.229534	0.003512	0.197026	-0.200538
2.180000	0.107514	-0.119738	-0.227252	0.007057	0.193277	-0.200334
2.185000	0.101734	-0.122042	-0.223776	0.011725	0.187933	-0.199658
2.190000	0.095833	-0.124127	-0.219959	0.016336	0.182322	-0.198658
2.195000	0.090889	-0.125207	-0.216096	0.019814	0.177238	-0.197051
2.200000	0.086901	-0.125398	-0.212300	0.022226	0.172744	-0.194970
2.205000	0.083141	-0.125262	-0.208403	0.024318	0.168323	-0.192642
2.210000	0.079312	-0.124828	-0.204141	0.026279	0.163652	-0.189930
2.215000	0.075774	-0.124248	-0.200022	0.027986	0.159231	-0.187217
2.220000	0.073028	-0.123927	-0.196956	0.029387	0.155875	-0.185262
2.225000	0.071278	-0.123552	-0.194830	0.030181	0.153637	-0.183818
2.230000	0.070628	-0.122676	-0.193304	0.030050	0.152381	-0.182431
2.235000	0.070795	-0.121679	-0.192474	0.029378	0.151998	-0.181376
2.240000	0.071371	-0.120975	-0.192346	0.028639	0.152257	-0.180895
2.245000	0.071965	-0.120434	-0.192399	0.027984	0.152631	-0.180614
2.250000	0.071867	-0.119946	-0.191814	0.027758	0.152236	-0.179994
2.255000	0.070400	-0.119336	-0.189735	0.028253	0.150189	-0.178442
2.260000	0.067737	-0.118110	-0.185847	0.029083	0.146407	-0.175490
2.265000	0.064670	-0.116759	-0.181429	0.030073	0.142086	-0.172159
2.270000	0.062007	-0.116081	-0.178088	0.031219	0.138619	-0.169838
2.275000	0.059824	-0.116039	-0.175862	0.032456	0.136073	-0.168529
2.280000	0.057403	-0.116273	-0.173675	0.033988	0.133413	-0.167401
2.285000	0.054332	-0.116817	-0.171149	0.036076	0.130181	-0.166258
2.290000	0.050346	-0.118017	-0.168363	0.039070	0.126271	-0.165341
2.295000	0.045395	-0.120129	-0.165523	0.043148	0.121773	-0.164921
2.300000	0.040184	-0.122858	-0.163042	0.047731	0.117333	-0.165065
2.305000	0.035792	-0.125254	-0.161047	0.051651	0.113645	-0.165296
2.310000	0.033487	-0.126509	-0.159996	0.053707	0.111707	-0.165414
2.315000	0.034584	-0.126193	-0.160777	0.052891	0.112791	-0.165682
2.320000	0.040024	-0.124495	-0.164519	0.048769	0.118093	-0.166862
2.325000	0.050073	-0.121866	-0.171938	0.041450	0.128178	-0.169628
2.330000	0.063625	-0.118877	-0.182503	0.031900	0.142102	-0.174002
2.335000	0.079071	-0.115799	-0.194870	0.021205	0.158160	-0.179365
2.340000	0.094894	-0.111974	-0.206868	0.009861	0.174222	-0.184083
2.345000	0.109591	-0.107351	-0.216942	-0.001293	0.188524	-0.187231
2.350000	0.121903	-0.103342	-0.225246	-0.010716	0.200426	-0.189710
2.355000	0.131165	-0.100603	-0.231768	-0.017645	0.209539	-0.191894
2.360000	0.137264	-0.098488	-0.235752	-0.022387	0.215361	-0.192974
2.365000	0.140232	-0.097068	-0.237300	-0.024921	0.217968	-0.193048
2.370000	0.140101	-0.097334	-0.237436	-0.024691	0.217971	-0.193280
2.375000	0.136989	-0.099151	-0.236139	-0.021846	0.215425	-0.193580
2.380000	0.131556	-0.101440	-0.232996	-0.017387	0.210474	-0.193087
2.385000	0.125212	-0.103554	-0.228766	-0.012504	0.204369	-0.191865
2.390000	0.120566	-0.104333	-0.224899	-0.009372	0.199454	-0.190082
2.395000	0.125050	-0.099244	-0.224294	-0.014899	0.201694	-0.186795
2.400000	0.141814	-0.079269	-0.221083	-0.036111	0.209519	-0.173408
2.405000	0.159373	-0.024629	-0.184002	-0.077794	0.198248	-0.120454
2.410000	0.158604	0.091341	-0.067264	-0.144305	0.130405	0.013901
2.415000	0.121840	0.283205	0.161365	-0.233853	-0.022820	0.256673
2.420000	0.039627	0.537667	0.498040	-0.333301	-0.264664	0.597965
2.425000	-0.077526	0.804399	0.881926	-0.419660	-0.553940	0.973600
2.430000	-0.200983	1.016240	1.217223	-0.470689	-0.818801	1.289490
2.435000	-0.300020	1.122203	1.422223	-0.474687	-0.994337	1.469024
2.440000	-0.355648	1.104484	1.460133	-0.432340	-1.048341	1.480682
2.445000	-0.361980	0.974311	1.336291	-0.353529	-0.980497	1.334026
2.450000	-0.319473	0.761610	1.081084	-0.255268	-0.808612	1.063879
2.455000	-0.239174	0.513774	0.752948	-0.158540	-0.572802	0.731342
2.460000	-0.143162	0.281793	0.424955	-0.080039	-0.328002	0.408041
2.465000	-0.053715	0.099081	0.152795	-0.026192	-0.119229	0.145421
2.470000	0.015359	-0.024314	-0.039673	0.005170	0.031773	-0.036943
2.475000	0.059944	-0.095158	-0.155102	0.020331	0.124157	-0.144488
2.480000	0.082787	-0.128108	-0.210895	0.026166	0.169557	-0.195723
2.485000	0.090275	-0.138992	-0.229267	0.028127	0.184488	-0.212614
2.490000	0.088776	-0.140458	-0.229234	0.029838	0.183603	-0.213442
2.495000	0.083080	-0.139992	-0.223071	0.032858	0.176756	-0.209615
2.500000	0.076576	-0.140516	-0.217092	0.036916	0.169549	-0.206465
2.505000	0.071402	-0.141618	-0.213020	0.040539	0.164211	-0.204751
2.510000	0.069114	-0.142225	-0.211339	0.042211	0.161919	-0.204131
2.515000	0.070787	-0.141833	-0.212621	0.041018	0.163626	-0.204644
2.520000	0.076952	-0.140439	-0.217390	0.036654	0.169938	-0.206593
2.525000	0.087577	-0.138234	-0.225811	0.029247	0.180935	-0.210181
2.530000	0.101417	-0.135581	-0.236998	0.019725	0.195384	-0.215108
2.535000	0.116843	-0.132577	-0.249421	0.009084	0.211463	-0.220547
2.540000	0.132476	-0.128877	-0.261354	-0.002078	0.227378	-0.225300
2.545000	0.146870	-0.124500	-0.271370	-0.012915	0.241471	-0.228556
2.550000	0.158789	-0.120496	-0.279285	-0.022108	0.252922	-0.230813
2.555000	0.167616	-0.117414	-0.285030	-0.028984	0.261335	-0.232351
2.560000	0.173300	-0.114948	-0.288249	-0.033690	0.266475	-0.232786
2.565000	0.175677	-0.113682	-0.289359	-0.035793	0.268489	-0.232696
2.570000	0.174761	-0.114412	-0.289172	-0.034843	0.267852	-0.233009
2.575000	0.170870	-0.116570	-0.287440	-0.031350	0.264605	-0.233255
2.580000	0.164911	-0.118927	-0.283838	-0.026548	0.259085	-0.232537
2.585000	0.158394	-0.120864	-0.279258	-0.021668	0.252679	-0.231011
2.590000	0.152707	-0.122098	-0.274804	-0.017672	0.246823	-0.229152
2.595000	0.148201	-0.122434	-0.270635	-0.014876	0.241814	-0.226938
2.600000	0.144173	-0.122173	-0.266347	-0.012702	0.237014	-0.224312
2.605000	0.140285	-0.121832	-0.262117	-0.010653	0.232327	-0.221673
2.610000	0.136725	-0.121482	-0.258207	-0.008800	0.228014	-0.219214
2.615000	0.133812	-0.121091	-0.254903	-0.007344	0.224424	-0.217080
2.620000	0.131664	-0.120816	-0.252480	-0.006264	0.221786	-0.215522
2.625000	0.130299	-0.120514	-0.250813	-0.005650	0.220035	-0.214385
2.630000	0.129666	-0.120073	-0.249740	-0.005538	0.219050	-0.213512
2.635000	0.129589	-0.119667	-0.249256	-0.005729	0.218727	-0.212998
2.640000	0.129769	-0.119153	-0.248923	-0.006129	0.218638	-0.212509
2.645000	0.129635	-0.118346	-0.247981	-0.006518	0.218017	-0.211499
2.650000	0.128404	-0.117537	-0.245941	-0.006274	0.216128	-0.209854
2.655000	0.125938	-0.116534	-0.242472	-0.005429	0.212702	-0.207273
2.660000	0.122844	-0.115196	-0.238039	-0.004415	0.208356	-0.203940
2.665000	0.119977	-0.113835	-0.233812	-0.003546	0.204260	-0.200714
2.670000	0.117764	-0.113134	-0.230898	-0.002673	0.201300	-0.198626
2.675000	0.115520	-0.113127	-0.228646	-0.001382	0.198704	-0.197323
2.680000	0.112592	-0.113349	-0.225941	0.000437	0.195452	-0.195889
2.685000	0.108827	-0.114099	-0.222927	0.003044	0.191538	-0.194582
2.690000	0.104021	-0.116017	-0.220037	0.006926	0.187095	-0.194021
2.695000	0.098539	-0.118891	-0.217430	0.011750	0.182425	-0.194175
2.700000	0.093408	-0.121661	-0.215069	0.016312	0.178099	-0.194411
2.705000	0.089973	-0.123361	-0.213334	0.019276	0.175114	-0.194391
2.710000	0.089657	-0.123492	-0.213148	0.019535	0.174824	-0.194359
2.715000	0.093390	-0.121885	-0.215275	0.016452	0.178208	-0.194659
2.720000	0.101744	-0.119366	-0.221111	0.010174	0.186400	-0.196574
2.725000	0.114136	-0.116703	-0.230840	0.001482	0.199172	-0.200654
2.730000	0.128936	-0.113847	-0.242782	-0.008712	0.214611	-0.205900
2.735000	0.144604	-0.110458	-0.255063	-0.019714	0.230748	-0.211034
2.740000	0.159753	-0.106456	-0.266209	-0.030771	0.245929	-0.215158
2.745000	0.172907	-0.102501	-0.275407	-0.040649	0.258834	-0.218185
2.750000	0.183084	-0.099375	-0.282458	-0.048329	0.268780	-0.220451
2.755000	0.190066	-0.096930	-0.286996	-0.053772	0.275432	-0.221660
2.760000	0.193891	-0.095080	-0.288971	-0.057049	0.278780	-0.221732
2.765000	0.194476	-0.094444	-0.288920	-0.057753	0.279089	-0.221336
2.770000	0.191986	-0.095513	-0.287499	-0.055699	0.276831	-0.221132
2.775000	0.186842	-0.097774	-0.284617	-0.051423	0.272197	-0.220774
2.780000	0.180293	-0.100116	-0.280409	-0.046290	0.265987	-0.219696
2.785000	0.174425	-0.101667	-0.276092	-0.042007	0.260106	-0.218099
2.790000	0.175121	-0.099522	-0.274643	-0.043647	0.259671	-0.216024
2.795000	0.188424	-0.086387	-0.274811	-0.058911	0.267449	-0.208537
2.800000	0.207384	-0.046021	-0.253405	-0.093163	0.266037	-0.172873
2.805000	0.214107	0.047861	-0.166246	-0.151247	0.219597	-0.068350
2.810000	0.190094	0.215518	0.025423	-0.234180	0.095073	0.139107
2.815000	0.122115	0.454075	0.331960	-0.332663	-0.121154	0.453817
2.820000	0.013400	0.724279	0.710879	-0.425899	-0.402690	0.828589
2.825000	-0.111920	0.960221	1.072141	-0.489766	-0.683617	1.173384
2.830000	-0.221827	1.103194	1.325021	-0.508857	-0.893072	1.401930
2.835000	-0.292576	1.124632	1.417209	-0.480387	-0.987144	1.467532
2.840000	-0.314810	1.027909	1.342720	-0.411708	-0.956975	1.368683
2.845000	-0.287131	0.837422	1.124554	-0.317710	-0.815036	1.132747
2.850000	-0.216537	0.595294	0.811831	-0.218675	-0.593729	0.812404
2.855000	-0.122685	0.353339	0.476024	-0.133168	-0.345665	0.478833
2.860000	-0.029243	0.152264	0.181507	-0.071026	-0.121677	0.192702
2.865000	0.046781	0.009756	-0.037024	-0.032642	0.048385	-0.015743
2.870000	0.098572	-0.076561	-0.175133	-0.012709	0.158024	-0.145315
2.875000	0.127171	-0.119769	-0.246940	-0.004273	0.215993	-0.211719
2.880000	0.138287	-0.135872	-0.274158	-0.001394	0.238125	-0.236731
2.885000	0.138657	-0.139137	-0.277794	0.000277	0.240438	-0.240715
2.890000	0.133559	-0.139068	-0.272627	0.003181	0.234511	-0.237692
2.895000	0.126724	-0.139433	-0.266157	0.007338	0.226830	-0.234168
2.900000	0.120621	-0.140271	-0.260892	0.011344	0.220267	-0.231611
2.905000	0.117069	-0.140967	-0.258035	0.013797	0.216566	-0.230364
2.910000	0.117277	-0.140755	-0.258033	0.013555	0.216685	-0.230240
2.915000	0.121846	-0.139208	-0.261055	0.010024	0.221068	-0.231092
2.920000	0.131091	-0.137085	-0.268176	0.003461	0.230516	-0.233977
2.925000	0.144076	-0.134870	-0.278946	-0.005315	0.244232	-0.238917
2.930000	0.159107	-0.132238	-0.291345	-0.015513	0.260069	-0.244556
2.935000	0.174706	-0.128808	-0.303514	-0.026499	0.276100	-0.249601
2.940000	0.189474	-0.124725	-0.314199	-0.037382	0.290795	-0.253413
2.945000	0.202023	-0.120762	-0.322785	-0.046916	0.302998	-0.256082
2.950000	0.211520	-0.117420	-0.328940	-0.054329	0.312035	-0.257706
2.955000	0.217834	-0.114808	-0.332642	-0.059482	0.317817	-0.258335
2.960000	0.220959	-0.113177	-0.334136	-0.062228	0.320484	-0.258257
2.965000	0.220888	-0.113046	-0.333934	-0.062263	0.320326	-0.258064
2.970000	0.217848	-0.114517	-0.332365	-0.059658	0.317665	-0.258007
2.975000	0.212411	-0.116758	-0.329169	-0.055225	0.312681	-0.257456
2.980000	0.205899	-0.118823	-0.324722	-0.050273	0.306354	-0.256081
2.985000	0.199816	-0.120343	-0.320159	-0.045884	0.300208	-0.254324
2.990000	0.194934	-0.121196	-0.316130	-0.042572	0.295063	-0.252490
2.995000	0.190705	-0.121304	-0.312009	-0.040069	0.290242	-0.250174
3.000000	0.186564	-0.120902	-0.307466	-0.037910	0.285229	-0.247319
3.005000	0.182628	-0.120507	-0.303135	-0.035865	0.280455	-0.244590
3.010000	0.179243	-0.120259	-0.299502	-0.034054	0.276404	-0.242349
3.015000	0.176698	-0.120124	-0.296821	-0.032663	0.273386	-0.240723
3.020000	0.175136	-0.120053	-0.295190	-0.031802	0.271543	-0.239741
3.025000	0.174474	-0.119742	-0.294216	-0.031599	0.270598	-0.238999
3.030000	0.174376	-0.119089	-0.293465	-0.031920	0.270108	-0.238188
3.035000	0.174610	-0.118490	-0.293099	-0.032401	0.270032	-0.237631
3.040000	0.174829	-0.118017	-0.292846	-0.032800	0.270012	-0.237212
3.045000	0.174129	-0.117381	-0.291509	-0.032763	0.268836	-0.236073
3.050000	0.171985	-0.116306	-0.288291	-0.032146	0.265740	-0.233594
3.055000	0.168840	-0.114875	-0.283715	-0.031157	0.261282	-0.230125
3.060000	0.165538	-0.113430	-0.278967	-0.030085	0.256635	-0.226550
3.065000	0.162665	-0.112317	-0.274982	-0.029069	0.252676	-0.223607
3.070000	0.159948	-0.111930	-0.271878	-0.027723	0.249315	-0.221592
3.075000	0.156733	-0.112141	-0.268874	-0.025745	0.245724	-0.219979
3.080000	0.152783	-0.112716	-0.265499	-0.023132	0.241495	-0.218363
3.085000	0.147849	-0.114317	-0.262166	-0.019359	0.236722	-0.217363
3.090000	0.142198	-0.117096	-0.259294	-0.014493	0.231801	-0.217309
3.095000	0.136732	-0.119935	-0.256667	-0.009698	0.227129	-0.217432
3.100000	0.132661	-0.121887	-0.254548	-0.006220	0.223555	-0.217335
3.105000	0.131456	-0.122772	-0.254228	-0.005014	0.222675	-0.217661
3.110000	0.134123	-0.122046	-0.256169	-0.006973	0.225335	-0.218362
3.115000	0.141215	-0.119809	-0.261024	-0.012359	0.232232	-0.219874
3.120000	0.152488	-0.117105	-0.269593	-0.020428	0.243689	-0.223260
3.125000	0.166489	-0.114407	-0.280896	-0.030070	0.258298	-0.228228
3.130000	0.181629	-0.111023	-0.292653	-0.040764	0.273827	-0.233063
3.135000	0.196653	-0.106700	-0.303354	-0.051934	0.288679	-0.236745
3.140000	0.210217	-0.102426	-0.312643	-0.062233	0.301874	-0.239640
3.145000	0.221115	-0.098960	-0.320075	-0.070526	0.312456	-0.241930
3.150000	0.228833	-0.096274	-0.325107	-0.076533	0.319817	-0.243285
3.155000	0.233422	-0.094299	-0.327721	-0.080322	0.323976	-0.243654
3.160000	0.234682	-0.093385	-0.328067	-0.081578	0.324903	-0.243325
3.165000	0.232696	-0.094042	-0.326738	-0.080052	0.322990	-0.242938
3.170000	0.227939	-0.096255	-0.324194	-0.076028	0.318774	-0.242746
3.175000	0.221584	-0.099063	-0.320647	-0.070737	0.313057	-0.242320
3.180000	0.215218	-0.101155	-0.316373	-0.065855	0.306914	-0.241060
3.185000	0.213380	-0.100101	-0.313481	-0.065401	0.304183	-0.238782
3.190000	0.223536	-0.090102	-0.313639	-0.077038	0.310138	-0.233100
3.195000	0.242319	-0.057787	-0.300106	-0.106540	0.313169	-0.206629
3.200000	0.253495	0.021352	-0.232143	-0.158683	0.280383	-0.121700
3.205000	0.238122	0.170419	-0.067703	-0.235871	0.176569	0.059303
3.210000	0.180916	0.393802	0.212886	-0.331814	-0.018458	0.350271
3.215000	0.080158	0.661898	0.581740	-0.428426	-0.289588	0.718014
3.220000	-0.044214	0.912063	0.956277	-0.501052	-0.577634	1.078686
3.225000	-0.160487	1.080902	1.241389	-0.531401	-0.809373	1.340775
3.230000	-0.242054	1.131916	1.373970	-0.513762	-0.933011	1.446773
3.235000	-0.276398	1.061566	1.337965	-0.453317	-0.932052	1.385369
3.240000	-0.260638	0.889630	1.150268	-0.363149	-0.814587	1.177735
3.245000	-0.199156	0.654607	0.853763	-0.262954	-0.607903	0.870857
3.250000	-0.108949	0.408220	0.517169	-0.172785	-0.361489	0.534274
3.255000	-0.013678	0.195137	0.208815	-0.104765	-0.128456	0.233222
3.260000	0.067443	0.038675	-0.028768	-0.061267	0.055547	0.005720
3.265000	0.125138	-0.059485	-0.184624	-0.037905	0.178841	-0.140936
3.270000	0.158860	-0.111340	-0.270200	-0.027435	0.247717	-0.220282
3.275000	0.173525	-0.132829	-0.306354	-0.023496	0.277058	-0.253562
3.280000	0.175922	-0.138291	-0.314213	-0.021726	0.282979	-0.261253
3.285000	0.171689	-0.138387	-0.310077	-0.019227	0.278148	-0.258921
3.290000	0.164951	-0.138530	-0.303481	-0.015254	0.270449	-0.255195
3.295000	0.158400	-0.139286	-0.297687	-0.011035	0.263322	-0.252286
3.300000	0.153882	-0.139842	-0.293723	-0.008106	0.258425	-0.250319
3.305000	0.152868	-0.139900	-0.292768	-0.007487	0.257288	-0.249801
3.310000	0.156134	-0.138857	-0.294991	-0.009975	0.260457	-0.250483
3.315000	0.164061	-0.136799	-0.300859	-0.015740	0.268422	-0.252682
3.320000	0.176037	-0.134468	-0.310505	-0.024000	0.280905	-0.256905
3.325000	0.190507	-0.131874	-0.322381	-0.033852	0.296116	-0.262265
3.330000	0.205924	-0.128445	-0.334369	-0.044733	0.311938	-0.267206
3.335000	0.220892	-0.124260	-0.345153	-0.055790	0.326806	-0.271016
3.340000	0.233935	-0.120199	-0.354134	-0.065666	0.339522	-0.273856
3.345000	0.244022	-0.116747	-0.360769	-0.073482	0.349176	-0.275694
3.350000	0.250931	-0.113803	-0.364734	-0.079171	0.355454	-0.276283
3.355000	0.254822	-0.111742	-0.366564	-0.082607	0.358758	-0.276150
3.360000	0.255517	-0.111238	-0.366756	-0.083299	0.359269	-0.275970
3.365000	0.252994	-0.112413	-0.365408	-0.081164	0.357034	-0.275870
3.370000	0.247733	-0.114838	-0.362571	-0.076727	0.352359	-0.275632
3.375000	0.241032	-0.117439	-0.358471	-0.071356	0.346123	-0.274767
3.380000	0.234490	-0.119324	-0.353815	-0.066491	0.339658	-0.273167
3.385000	0.229182	-0.120442	-0.349624	-0.062781	0.334173	-0.271393
3.390000	0.224782	-0.120871	-0.345653	-0.059993	0.329340	-0.269347
3.395000	0.220477	-0.120495	-0.340973	-0.057725	0.324153	-0.266428
3.400000	0.216215	-0.119805	-0.336020	-0.055662	0.318833	-0.263171
3.405000	0.212448	-0.119296	-0.331743	-0.053781	0.314189	-0.260407
3.410000	0.209472	-0.118794	-0.328266	-0.052353	0.310463	-0.258110
3.415000	0.207503	-0.117910	-0.325413	-0.051727	0.307679	-0.255952
3.420000	0.206637	-0.116930	-0.323566	-0.051792	0.306113	-0.254320
3.425000	0.206506	-0.116199	-0.322705	-0.052139	0.305540	-0.253401
3.430000	0.206624	-0.115603	-0.322226	-0.052551	0.305332	-0.252781
3.435000	0.206692	-0.115282	-0.321974	-0.052775	0.305225	-0.252450
3.440000	0.205948	-0.115190	-0.321138	-0.052399	0.304313	-0.251914
3.445000	0.203679	-0.114563	-0.318241	-0.051451	0.301330	-0.249879
3.450000	0.200268	-0.113382	-0.313650	-0.050164	0.296710	-0.246547
3.455000	0.196655	-0.112520	-0.309175	-0.048575	0.292041	-0.243465
3.460000	0.193593	-0.112191	-0.305784	-0.046997	0.288315	-0.241318
3.465000	0.190951	-0.112114	-0.303065	-0.045517	0.285220	-0.239703
3.470000	0.187897	-0.112250	-0.300148	-0.043675	0.281773	-0.238098
3.475000	0.184090	-0.112607	-0.296697	-0.041270	0.277582	-0.236312
3.480000	0.179277	-0.113582	-0.292859	-0.037929	0.272588	-0.234659
3.485000	0.173639	-0.115887	-0.289526	-0.033343	0.267408	-0.234065
3.490000	0.167967	-0.118955	-0.286922	-0.028297	0.262630	-0.234334
3.495000	0.163270	-0.121063	-0.284334	-0.024368	0.258424	-0.234056
3.500000	0.160997	-0.121785	-0.282782	-0.022640	0.256216	-0.233577
3.505000	0.162456	-0.121026	-0.283482	-0.023919	0.257462	-0.233542
3.510000	0.168412	-0.118794	-0.287206	-0.028647	0.263051	-0.234404
3.515000	0.178827	-0.115867	-0.294694	-0.036350	0.273388	-0.237038
3.520000	0.192408	-0.113126	-0.305534	-0.045774	0.287487	-0.241713
3.525000	0.207552	-0.110227	-0.317779	-0.056190	0.303300	-0.247109
3.530000	0.222879	-0.106311	-0.329189	-0.067301	0.318736	-0.251436
3.535000	0.236916	-0.101961	-0.338877	-0.077916	0.332434	-0.254518
3.540000	0.248317	-0.098379	-0.346696	-0.086567	0.343531	-0.256964
3.545000	0.256475	-0.095519	-0.351994	-0.092928	0.351299	-0.258371
3.550000	0.261489	-0.093333	-0.354822	-0.097084	0.355827	-0.258743
3.555000	0.263315	-0.092527	-0.355843	-0.098604	0.357471	-0.258866
3.560000	0.261919	-0.093331	-0.355249	-0.097334	0.356322	-0.258988
3.565000	0.257573	-0.095398	-0.352971	-0.093632	0.352498	-0.258866
3.570000	0.251180	-0.098030	-0.349211	-0.088421	0.346636	-0.258215
3.575000	0.244279	-0.100111	-0.344391	-0.083235	0.339869	-0.256633
3.580000	0.240324	-0.099919	-0.340244	-0.081063	0.335191	-0.254128
3.585000	0.247149	-0.092903	-0.340052	-0.089054	0.339020	-0.249967
3.590000	0.264993	-0.068042	-0.333035	-0.113710	0.345271	-0.231562
3.595000	0.279756	-0.002456	-0.282212	-0.160099	0.324452	-0.164353
3.600000	0.272176	0.129258	-0.142917	-0.231768	0.239654	-0.007886
